transaction_id,customer_id,product_id,quantity,price,payment_method,channel,store_id,promotion_id,discount_amount,date
9169,677,6,8,4.83,Cash,In-Store,4,1,0.48,03/07/2024 13:03
5836,341,6,8,5.77,Mobile Pay,In-Store,4,0,0.58,04/07/2024 11:38
10746,455,6,8,2.86,Cash,In-Store,2,2,0.29,05/07/2024 10:24
277,394,6,8,8.84,Cash,In-Store,2,5,0.88,06/07/2024 16:28
7601,551,6,8,4.1,Mobile Pay,In-Store,2,4,0.41,06/07/2024 9:32
7568,506,6,8,4.68,Mobile Pay,In-Store,1,3,0.47,06/07/2024 10:44
298,536,6,8,6.42,Cash,In-Store,2,6,0.64,07/07/2024 10:25
1359,670,6,8,8.06,Mobile Pay,In-Store,1,1,0.81,07/07/2024 15:04
3877,282,6,8,7.02,Cash,In-Store,1,1,0.7,08/07/2024 11:33
1069,294,6,59,2.78,Cash,In-Store,2,8,2.78,08/07/2024 9:05
4012,304,6,8,4.4,Cash,In-Store,3,4,0.44,11/07/2024 9:55
7257,535,6,20,3.19,Mobile Pay,In-Store,2,8,0.64,12/07/2024 13:16
9692,277,6,8,3.37,Mobile Pay,In-Store,3,2,0.34,13/07/2024 10:23
3376,351,6,8,4.58,Credit Card,In-Store,4,4,0.46,15/07/2024 10:02
696,324,6,8,8.56,Cash,In-Store,2,7,0.86,17/07/2024 12:22
8226,574,6,21,4.09,Cash,In-Store,5,3,0.82,18/07/2024 12:03
6645,426,6,8,2.19,Credit Card,In-Store,4,6,0.22,18/07/2024 15:24
5867,688,6,8,4.79,Mobile Pay,In-Store,3,0,0.48,18/07/2024 11:12
3660,545,6,8,4.79,Cash,In-Store,4,2,0.48,24/07/2024 12:35
8829,225,6,16,5.47,Cash,In-Store,4,0,0.55,25/07/2024 15:50
2871,498,6,15,3.43,Mobile Pay,In-Store,1,6,0.34,30/07/2024 12:57
1782,131,6,16,2.46,Credit Card,In-Store,5,7,0.25,30/07/2024 11:55
84,469,5,3,3.93,Credit Card,In-Store,3,1,1.18,05/12/2023 9:36
245,212,5,2,2.07,Credit Card,In-Store,3,5,0.41,06/12/2023 10:11
5955,269,5,5,5.1,Mobile Pay,In-Store,3,4,2.55,11/12/2023 11:29
2809,397,5,3,3.39,Credit Card,In-Store,4,10,0.68,16/12/2023 15:51
9434,426,5,2,7.69,Credit Card,In-Store,4,4,1.54,18/12/2023 12:57
5455,321,5,2,8.64,Credit Card,In-Store,4,6,1.73,20/12/2023 14:07
6484,580,5,2,5.12,Cash,In-Store,5,1,1.02,26/12/2023 14:31
5246,461,5,4,2.88,Cash,In-Store,4,2,0.86,27/12/2023 13:44
6435,228,5,7,5.35,Credit Card,In-Store,2,6,3.75,01/01/2024 10:49
144,162,5,4,3.47,Credit Card,In-Store,4,2,1.04,12/01/2024 14:41
7876,249,5,2,2.29,Credit Card,In-Store,1,7,0.46,15/01/2024 13:54
1617,118,5,4,4.06,Cash,In-Store,5,7,1.62,16/01/2024 11:55
5599,690,5,2,6.07,Cash,In-Store,5,8,1.21,16/01/2024 16:18
8630,601,5,4,4.27,Credit Card,In-Store,1,1,1.28,19/01/2024 12:43
10677,298,5,4,3.64,Cash,In-Store,1,3,1.09,26/01/2024 15:47
5381,338,5,7,2.86,Cash,In-Store,3,1,1.43,28/01/2024 10:49
5013,398,5,3,6.74,Cash,In-Store,3,2,2.02,30/01/2024 13:41
9292,254,5,3,3.39,Mobile Pay,In-Store,4,5,1.02,30/01/2024 16:45
5465,354,5,3,5.06,Credit Card,In-Store,2,9,1.52,05/02/2024 14:18
5010,578,5,8,7.38,Credit Card,In-Store,5,0,4.43,10/02/2024 13:20
940,308,5,2,4.24,Mobile Pay,In-Store,2,3,0.85,13/02/2024 10:53
5807,259,5,3,4.75,Cash,In-Store,4,2,0.95,15/02/2024 14:16
325,342,5,2,3.95,Mobile Pay,In-Store,1,5,0.79,21/02/2024 9:07
5277,619,5,14,7.26,Credit Card,In-Store,2,5,6.53,24/02/2024 16:46
458,525,5,2,3.87,Cash,In-Store,2,8,0.77,03/03/2024 15:02
9597,136,5,10,3.17,Mobile Pay,In-Store,4,9,2.22,05/03/2024 16:13
9458,245,5,4,1.76,Mobile Pay,In-Store,1,7,0.35,08/03/2024 15:19
7778,350,5,4,2.46,Cash,In-Store,5,6,0.49,09/03/2024 16:18
8464,164,5,9,4.64,Cash,In-Store,2,4,2.78,17/03/2024 15:31
2102,661,5,2,4.47,Mobile Pay,In-Store,4,5,0.89,17/03/2024 11:05
3099,315,5,7,5.03,Credit Card,In-Store,5,10,2.51,23/03/2024 14:21
10126,218,5,4,2.27,Credit Card,In-Store,3,10,0.45,23/03/2024 11:18
10643,438,5,2,3.56,Credit Card,In-Store,1,5,0.71,26/03/2024 11:07
10527,476,5,8,3.31,Mobile Pay,In-Store,5,10,1.66,08/04/2024 10:24
3309,289,5,5,5.73,Mobile Pay,In-Store,2,3,1.72,11/04/2024 16:29
7186,123,5,4,5.95,Mobile Pay,In-Store,1,7,1.19,20/04/2024 10:20
10534,428,5,3,3.77,Credit Card,In-Store,3,3,0.75,01/05/2024 10:40
7950,650,5,5,5.42,Mobile Pay,In-Store,1,2,1.63,04/05/2024 13:36
8866,170,5,9,4.63,Credit Card,In-Store,2,1,2.32,09/05/2024 9:11
246,374,5,5,8.04,Mobile Pay,In-Store,3,7,2.41,15/05/2024 12:07
7879,532,5,4,2.92,Credit Card,In-Store,3,10,0.88,20/05/2024 16:30
8559,163,5,5,3.97,Credit Card,In-Store,1,5,1.19,23/05/2024 13:00
4775,496,5,10,3.51,Cash,In-Store,5,0,1.75,23/05/2024 9:54
648,655,5,13,3.54,Credit Card,In-Store,4,8,2.48,24/05/2024 9:15
3873,323,5,15,5.88,Cash,In-Store,1,6,4.7,25/05/2024 16:27
4306,248,5,3,9.15,Mobile Pay,In-Store,2,10,0.91,30/05/2024 16:01
386,523,5,10,3.42,Credit Card,In-Store,1,2,1.71,31/05/2024 12:01
3492,111,5,3,4.7,Cash,In-Store,1,6,0.47,06/06/2024 14:46
8685,542,5,3,2.52,Mobile Pay,In-Store,4,3,0.25,13/06/2024 9:55
1723,363,5,3,5.57,Cash,In-Store,3,6,1.11,17/06/2024 13:53
1614,394,5,3,3.16,Cash,In-Store,4,4,0.63,24/06/2024 11:22
7265,500,5,7,2.95,Credit Card,In-Store,4,5,1.18,30/06/2024 9:01
4176,160,5,8,2.28,Credit Card,In-Store,4,8,0.23,03/07/2024 9:23
7247,700,5,8,5.31,Mobile Pay,In-Store,3,2,0.53,05/07/2024 12:35
9637,103,5,16,4.81,Credit Card,In-Store,3,7,0.96,06/07/2024 10:19
6640,369,5,8,4.42,Credit Card,In-Store,5,3,0.44,06/07/2024 13:11
9871,286,5,8,4.62,Mobile Pay,In-Store,3,3,0.46,07/07/2024 14:24
10180,423,5,20,2.73,Cash,In-Store,3,9,0.55,12/07/2024 11:13
463,122,5,8,2.76,Credit Card,In-Store,5,1,0.28,14/07/2024 15:47
3605,534,5,8,2.37,Mobile Pay,In-Store,3,10,0.24,22/07/2024 13:03
6319,314,5,8,4.31,Cash,In-Store,2,1,0.43,24/07/2024 12:33
905,683,5,16,3.98,Mobile Pay,In-Store,3,7,0.4,30/07/2024 9:09
3854,646,5,16,5.51,Cash,In-Store,2,6,0.55,31/07/2024 14:17
4013,252,5,2,4.38,Cash,Online,,3,0.88,05/12/2023 12:31
5418,381,5,5,6.64,Mobile Pay,Online,,1,2.66,14/12/2023 12:44
5972,157,5,2,2.91,Credit Card,Online,,1,0.58,16/12/2023 14:28
10285,121,5,3,8.8,Cash,Online,,9,2.64,16/12/2023 10:50
4683,298,5,4,3,Mobile Pay,Online,,0,1.2,17/12/2023 14:23
119,462,5,3,3.89,Cash,Online,,1,1.17,19/12/2023 16:30
10541,388,5,2,5.77,Mobile Pay,Online,,4,1.15,27/12/2023 14:33
7835,682,5,12,4.8,Mobile Pay,Online,,8,3.84,27/12/2023 14:21
389,219,5,4,3.92,Credit Card,Online,,10,1.18,30/12/2023 14:00
10529,198,5,3,7.11,Credit Card,Online,,10,2.13,10/01/2024 11:04
3572,268,5,2,3,Mobile Pay,Online,,2,0.6,17/01/2024 12:34
6221,169,5,7,5.26,Cash,Online,,9,3.15,23/01/2024 10:33
8447,672,5,7,2.68,Cash,Online,,2,1.34,28/01/2024 11:49
10500,654,5,3,5.81,Credit Card,Online,,9,1.74,29/01/2024 10:15
460,471,5,5,6.43,Mobile Pay,Online,,10,1.93,16/02/2024 16:11
5551,540,5,4,8.93,Cash,Online,,2,2.68,27/02/2024 12:46
9054,615,5,5,3.87,Mobile Pay,Online,,6,1.16,01/03/2024 10:48
7895,103,5,2,3.91,Mobile Pay,Online,,1,0.78,04/03/2024 9:45
3861,288,5,5,3.66,Cash,Online,,0,1.46,04/03/2024 13:22
4388,336,5,6,8.94,Cash,Online,,1,3.58,08/03/2024 12:09
2155,345,5,4,2.12,Mobile Pay,Online,,10,0.42,15/03/2024 16:14
4453,645,5,2,3.27,Cash,Online,,9,0.65,26/03/2024 10:47
2679,575,5,6,3.44,Credit Card,Online,,3,1.38,03/04/2024 10:44
10832,135,5,5,2.89,Cash,Online,,7,0.87,05/04/2024 10:14
7129,405,5,5,4.26,Mobile Pay,Online,,2,1.28,15/04/2024 14:28
2423,210,5,4,2.12,Credit Card,Online,,0,0.42,18/04/2024 12:42
2567,560,5,3,3.38,Credit Card,Online,,2,0.68,21/04/2024 16:34
1631,672,5,5,6.03,Mobile Pay,Online,,6,1.81,23/04/2024 16:18
5205,687,5,9,4.54,Credit Card,Online,,5,2.72,23/04/2024 15:35
4839,253,5,4,8.43,Credit Card,Online,,8,1.69,24/04/2024 11:22
6567,166,5,5,2.94,Mobile Pay,Online,,4,0.88,03/05/2024 10:33
3948,272,5,16,3.36,Credit Card,Online,,1,2.69,18/05/2024 14:48
2566,103,5,7,4.7,Mobile Pay,Online,,6,1.88,21/05/2024 15:02
1626,123,5,4,3.55,Cash,Online,,3,0.71,25/05/2024 16:00
10865,290,5,5,4.26,Cash,Online,,8,1.28,28/05/2024 16:25
534,217,5,3,3.19,Cash,Online,,6,0.64,02/06/2024 13:57
3292,639,5,3,2.29,Mobile Pay,Online,,0,0.23,07/06/2024 13:26
5881,444,5,3,3.75,Cash,Online,,4,0.75,09/06/2024 9:51
8047,615,5,14,2.89,Cash,Online,,8,2.02,15/06/2024 9:25
7964,437,5,3,2.87,Credit Card,Online,,1,0.57,17/06/2024 10:47
4747,301,5,4,5.36,Cash,Online,,6,1.07,22/06/2024 10:39
651,494,5,3,6.65,Mobile Pay,Online,,3,0.66,22/06/2024 12:18
8506,267,5,8,3.75,Credit Card,Online,,1,0.38,03/07/2024 16:23
7311,541,5,8,4.79,Cash,Online,,4,0.48,03/07/2024 16:28
9769,155,5,25,5.4,Mobile Pay,Online,,8,1.62,05/07/2024 15:41
68,574,5,26,4.48,Mobile Pay,Online,,3,1.79,07/07/2024 15:33
43,664,5,8,5.21,Mobile Pay,Online,,0,0.52,08/07/2024 12:46
553,609,5,8,6.71,Credit Card,Online,,1,0.67,10/07/2024 14:45
4918,375,5,8,4.41,Cash,Online,,7,0.44,10/07/2024 10:28
2596,612,5,8,4.57,Mobile Pay,Online,,8,0.46,12/07/2024 14:29
4003,197,5,42,3.19,Mobile Pay,Online,,1,1.59,13/07/2024 13:46
5762,687,5,8,4.18,Credit Card,Online,,7,0.42,18/07/2024 13:25
857,406,5,8,2.17,Mobile Pay,Online,,7,0.22,19/07/2024 9:54
2718,231,5,8,4.08,Mobile Pay,Online,,5,0.41,20/07/2024 13:40
2015,433,5,8,6.22,Credit Card,Online,,4,0.62,22/07/2024 11:57
5824,465,5,17,5.2,Credit Card,Online,,0,1.04,24/07/2024 9:54
5765,575,5,18,3.67,Credit Card,Online,,2,0.37,25/07/2024 9:26
3591,161,5,17,3.08,Cash,Online,,3,0.31,26/07/2024 15:34
1503,378,5,27,3.65,Cash,Online,,5,0.73,27/07/2024 9:02
168,517,5,16,5.82,Credit Card,Online,,6,0.58,28/07/2024 11:45
7082,520,5,16,4.28,Mobile Pay,Online,,1,0.43,28/07/2024 14:24
2312,103,5,15,4.02,Cash,Online,,3,0.4,29/07/2024 14:21
1075,534,5,16,3.62,Mobile Pay,Online,,8,0.36,30/07/2024 12:00
5582,548,5,16,3.91,Credit Card,Online,,10,0.39,01/08/2024 14:33
9677,257,9,7,5.87,Credit Card,In-Store,3,6,2.93,21/03/2024 16:59
8424,650,7,1,4.23,Credit Card,Online,,9,0.42,17/02/2024 9:10
6445,160,3,1,5.34,Cash,Online,,6,0.53,26/02/2024 15:19
5908,548,16,1,4.56,Cash,Online,,3,0.46,11/05/2024 12:38
5093,450,6,1,4.4,Cash,In-Store,5,7,0.44,01/12/2023 13:22
1822,719,6,1,3.45,Credit Card,In-Store,3,9,0.35,01/12/2023 15:55
6357,194,6,1,2.72,Mobile Pay,In-Store,2,9,0.27,02/12/2023 16:20
10437,352,6,1,7.8,Mobile Pay,In-Store,2,6,0.78,06/12/2023 15:44
6207,204,6,1,2.47,Mobile Pay,In-Store,4,4,0.25,10/12/2023 9:38
6366,379,6,1,6.08,Cash,In-Store,3,4,0.61,10/12/2023 14:32
3810,102,6,1,3.34,Credit Card,In-Store,4,5,0.33,11/12/2023 12:23
5184,206,6,1,7.91,Mobile Pay,In-Store,1,8,0.79,12/12/2023 9:56
5602,238,6,1,3.18,Cash,In-Store,5,1,0.32,13/12/2023 14:34
10444,531,6,1,8.05,Mobile Pay,In-Store,5,6,0.81,14/12/2023 10:54
1167,676,6,1,7.18,Credit Card,In-Store,2,3,0.72,15/12/2023 10:06
5086,340,6,1,2.66,Cash,In-Store,1,5,0.27,16/12/2023 9:12
3844,533,6,1,5.87,Mobile Pay,In-Store,4,8,0.59,16/12/2023 14:29
7812,690,6,1,2.44,Mobile Pay,In-Store,2,0,0.24,18/12/2023 15:00
2495,336,6,1,7.28,Cash,In-Store,2,5,0.73,19/12/2023 15:52
3530,568,6,1,7.03,Mobile Pay,In-Store,1,7,0.7,19/12/2023 11:13
3865,377,6,1,6.45,Cash,In-Store,3,7,0.65,19/12/2023 12:25
7342,192,6,1,4.88,Cash,In-Store,3,1,0.49,25/12/2023 10:19
2063,460,6,1,6.28,Cash,In-Store,1,5,0.63,25/12/2023 11:33
1222,652,6,1,5.17,Mobile Pay,In-Store,1,5,0.52,26/12/2023 10:33
9159,337,6,1,4.51,Mobile Pay,In-Store,5,10,0.45,26/12/2023 15:02
6468,708,6,1,7,Credit Card,In-Store,2,6,0.7,30/12/2023 10:02
6797,355,6,1,3.61,Cash,In-Store,5,4,0.36,31/12/2023 11:08
1000,458,6,1,3.83,Mobile Pay,In-Store,3,5,0.38,31/12/2023 10:04
446,163,6,1,6.69,Mobile Pay,In-Store,1,9,0.67,31/12/2023 11:16
9910,556,6,1,3.44,Cash,In-Store,2,1,0.34,01/01/2024 10:20
934,715,6,1,4.36,Mobile Pay,In-Store,5,0,0.44,01/01/2024 11:00
6732,495,6,1,4.12,Cash,In-Store,2,2,0.41,03/01/2024 16:02
9559,321,6,1,9.23,Credit Card,In-Store,1,4,0.92,03/01/2024 9:46
5663,261,6,1,4.68,Cash,In-Store,5,7,0.47,04/01/2024 9:02
5815,185,6,1,4.64,Mobile Pay,In-Store,2,9,0.46,04/01/2024 13:00
8534,442,6,1,5.79,Credit Card,In-Store,3,9,0.58,04/01/2024 14:24
5747,175,6,1,9.09,Credit Card,In-Store,4,3,0.91,06/01/2024 9:52
6552,533,6,1,4.09,Cash,In-Store,3,7,0.41,07/01/2024 12:43
2232,679,6,1,2.35,Mobile Pay,In-Store,1,8,0.24,08/01/2024 16:11
426,387,6,1,2.49,Cash,In-Store,5,1,0.25,09/01/2024 9:51
412,294,6,1,2.78,Cash,In-Store,5,0,0.28,19/01/2024 9:46
4401,327,6,1,3.12,Cash,In-Store,3,4,0.31,23/01/2024 15:27
1662,156,6,1,4.52,Mobile Pay,In-Store,2,5,0.45,23/01/2024 13:57
5579,465,6,1,4.57,Cash,In-Store,1,2,0.46,25/01/2024 16:39
2714,457,6,1,3.78,Mobile Pay,In-Store,1,8,0.38,27/01/2024 16:42
2411,499,6,1,6.18,Cash,In-Store,3,9,0.62,28/01/2024 12:13
7569,697,6,1,7.55,Cash,In-Store,3,8,0.76,28/01/2024 12:03
719,428,6,1,4.57,Mobile Pay,In-Store,2,3,0.46,29/01/2024 11:56
4931,281,6,1,8.21,Mobile Pay,In-Store,1,2,0.82,02/02/2024 10:48
217,353,6,1,5.91,Cash,In-Store,4,4,0.59,05/02/2024 13:02
6463,371,6,1,5.16,Cash,In-Store,2,3,0.52,11/02/2024 14:43
1037,365,6,1,4.04,Mobile Pay,In-Store,5,2,0.4,13/02/2024 16:00
9714,437,6,1,3.61,Credit Card,In-Store,3,6,0.36,13/02/2024 15:01
1188,299,6,1,4.29,Cash,In-Store,1,5,0.43,17/02/2024 12:22
10006,602,6,1,5.86,Cash,In-Store,3,5,0.59,17/02/2024 14:07
2981,397,6,1,4.42,Cash,In-Store,3,10,0.44,19/02/2024 15:12
1129,698,6,1,4.44,Mobile Pay,In-Store,5,10,0.44,19/02/2024 16:59
9976,444,6,1,6.68,Cash,In-Store,5,0,0.67,20/02/2024 12:50
8770,144,6,1,2.79,Cash,In-Store,2,4,0.28,24/02/2024 13:52
9632,688,6,1,6,Credit Card,In-Store,2,2,0.6,26/02/2024 16:04
4533,280,6,1,4.8,Cash,In-Store,4,4,0.48,27/02/2024 12:13
2451,474,6,1,2.23,Credit Card,In-Store,1,6,0.22,27/02/2024 12:10
1717,343,6,1,2.67,Mobile Pay,In-Store,3,6,0.27,27/02/2024 9:42
4970,611,6,1,3.56,Credit Card,In-Store,2,1,0.36,02/03/2024 11:37
903,621,6,1,4.67,Cash,In-Store,2,9,0.47,03/03/2024 13:58
5830,130,6,1,4.88,Mobile Pay,In-Store,1,1,0.49,03/03/2024 16:18
3008,127,6,1,7.93,Credit Card,In-Store,2,8,0.79,04/03/2024 13:44
1392,618,6,1,2.7,Cash,In-Store,4,4,0.27,07/03/2024 15:24
3078,507,6,1,4.51,Mobile Pay,In-Store,1,4,0.45,13/03/2024 10:19
513,418,6,1,2.27,Credit Card,In-Store,4,0,0.23,15/03/2024 16:44
2268,696,6,1,4.56,Cash,In-Store,4,6,0.46,15/03/2024 10:52
1998,207,6,1,4.96,Credit Card,In-Store,3,2,0.5,18/03/2024 10:01
8223,391,6,1,4.5,Credit Card,In-Store,3,4,0.45,21/03/2024 13:33
6953,691,6,1,6.16,Mobile Pay,In-Store,1,0,0.62,24/03/2024 12:34
6376,414,6,1,2.54,Credit Card,In-Store,1,4,0.25,26/03/2024 10:22
7843,719,6,1,2.97,Mobile Pay,In-Store,1,6,0.3,29/03/2024 15:21
5440,254,6,1,7.92,Cash,In-Store,2,10,0.79,30/03/2024 10:10
1694,175,6,1,3.95,Credit Card,In-Store,4,1,0.4,31/03/2024 14:29
7411,148,6,1,3.69,Cash,In-Store,3,4,0.37,31/03/2024 13:39
9447,359,6,1,7.22,Credit Card,In-Store,1,8,0.72,31/03/2024 9:04
8495,176,6,1,5.75,Credit Card,In-Store,2,2,0.57,02/04/2024 9:05
6203,321,6,1,3.58,Cash,In-Store,5,6,0.36,03/04/2024 10:51
7232,285,6,1,4.36,Credit Card,In-Store,4,9,0.44,03/04/2024 15:42
9857,405,6,1,4.09,Cash,In-Store,3,10,0.41,04/04/2024 15:54
10317,353,6,1,6.19,Mobile Pay,In-Store,5,9,0.62,06/04/2024 12:36
7236,243,6,1,4.57,Cash,In-Store,2,0,0.46,07/04/2024 15:19
5653,332,6,1,3.59,Cash,In-Store,2,10,0.36,08/04/2024 11:21
9236,173,6,1,5.61,Credit Card,In-Store,4,4,0.56,10/04/2024 12:51
3520,291,6,1,7.14,Cash,In-Store,3,0,0.71,14/04/2024 15:56
1397,256,6,1,2.3,Cash,In-Store,4,8,0.23,15/04/2024 11:08
7424,515,6,1,3.13,Credit Card,In-Store,3,5,0.31,16/04/2024 16:50
6723,627,6,1,3.34,Cash,In-Store,4,4,0.33,17/04/2024 12:21
2516,200,6,1,3.47,Cash,In-Store,4,7,0.35,18/04/2024 15:15
1674,701,6,1,5.88,Credit Card,In-Store,1,0,0.59,19/04/2024 11:07
6280,338,6,1,3.26,Mobile Pay,In-Store,3,4,0.33,20/04/2024 14:42
1110,589,6,1,5.53,Mobile Pay,In-Store,4,6,0.55,23/04/2024 12:11
2618,239,6,1,6.34,Mobile Pay,In-Store,3,9,0.63,27/04/2024 9:55
3105,142,6,1,2.25,Credit Card,In-Store,5,1,0.22,28/04/2024 9:30
6623,615,6,1,4.01,Mobile Pay,In-Store,3,3,0.4,30/04/2024 13:00
4212,478,6,1,5.92,Credit Card,In-Store,3,2,0.59,03/05/2024 16:58
10531,592,6,1,3.22,Cash,In-Store,3,6,0.32,05/05/2024 10:57
6348,363,6,1,2.49,Credit Card,In-Store,5,2,0.25,06/05/2024 10:10
3176,642,6,1,7.57,Cash,In-Store,4,4,0.76,10/05/2024 15:09
5317,578,6,1,5.61,Credit Card,In-Store,5,8,0.56,12/05/2024 11:56
4895,399,6,1,2.75,Mobile Pay,In-Store,1,9,0.27,16/05/2024 10:05
4082,592,6,1,4.14,Credit Card,In-Store,1,3,0.41,16/05/2024 13:54
5861,335,6,1,5.95,Cash,In-Store,4,2,0.6,18/05/2024 10:13
2834,292,6,1,4.61,Mobile Pay,In-Store,5,8,0.46,19/05/2024 9:58
6979,661,6,1,4.73,Mobile Pay,In-Store,1,8,0.47,26/05/2024 13:51
3848,571,6,1,2.8,Mobile Pay,In-Store,5,9,0.28,26/05/2024 9:02
2032,537,6,1,2.86,Credit Card,In-Store,4,1,0.29,27/05/2024 16:19
9794,604,6,1,3.27,Cash,In-Store,4,8,0.33,27/05/2024 10:23
7853,373,6,1,7.13,Credit Card,In-Store,4,1,0.71,28/05/2024 12:49
1929,317,6,1,2.35,Cash,In-Store,1,5,0.24,28/05/2024 16:20
3053,602,6,1,2.81,Cash,In-Store,5,2,0.28,28/05/2024 11:21
4380,309,6,1,3.15,Cash,In-Store,3,6,0.31,30/05/2024 10:49
7396,133,6,1,4.4,Cash,In-Store,3,9,0.44,03/06/2024 11:29
2184,256,6,1,3.03,Cash,In-Store,3,3,0.3,05/06/2024 15:25
4769,610,6,1,5.64,Credit Card,In-Store,5,3,0.56,07/06/2024 9:14
7101,672,6,1,3.93,Credit Card,In-Store,2,6,0.39,11/06/2024 9:34
8437,291,6,1,3.14,Cash,In-Store,4,8,0.31,13/06/2024 12:29
4824,652,6,1,2.69,Cash,In-Store,2,4,0.27,16/06/2024 13:59
7308,683,6,1,2.37,Cash,In-Store,2,3,0.24,22/06/2024 9:04
5566,567,6,1,3.1,Cash,In-Store,2,4,0.31,24/06/2024 13:19
10849,638,6,1,2.19,Credit Card,In-Store,2,10,0.22,24/06/2024 13:48
81,180,6,1,3.34,Credit Card,In-Store,3,10,0.33,24/06/2024 11:35
9196,237,6,1,3.11,Mobile Pay,In-Store,3,5,0.31,26/06/2024 9:10
9958,119,6,1,3.44,Mobile Pay,In-Store,2,2,0.34,28/06/2024 10:25
9113,316,6,1,4.59,Credit Card,In-Store,2,1,0.46,29/06/2024 11:57
2693,228,6,1,3.48,Cash,In-Store,2,8,0.35,29/06/2024 16:15
9888,533,6,1,8.09,Cash,In-Store,2,2,0.81,01/07/2024 16:30
4690,179,6,1,2.9,Mobile Pay,In-Store,1,0,0.29,17/07/2024 12:22
9373,707,6,1,5.89,Cash,Online,,8,0.59,01/12/2023 9:46
7885,310,6,1,3.88,Mobile Pay,Online,,4,0.39,05/12/2023 14:04
6490,490,6,1,4.08,Credit Card,Online,,10,0.41,10/12/2023 14:01
2328,112,6,1,3.92,Credit Card,Online,,1,0.39,10/12/2023 15:41
1980,567,6,1,3,Credit Card,Online,,3,0.3,11/12/2023 14:16
5625,397,6,1,4.27,Cash,Online,,9,0.43,12/12/2023 9:00
2145,706,6,1,2,Cash,Online,,6,0.2,15/12/2023 14:41
9290,406,6,1,5.58,Cash,Online,,6,0.56,17/12/2023 11:12
4867,691,6,1,6.91,Cash,Online,,2,0.69,20/12/2023 11:25
10281,420,6,1,4.69,Credit Card,Online,,0,0.47,20/12/2023 9:44
10171,248,6,1,5.49,Cash,Online,,1,0.55,24/12/2023 10:57
8261,486,6,1,2.8,Credit Card,Online,,10,0.28,28/12/2023 13:18
4969,139,6,1,8.21,Cash,Online,,6,0.82,31/12/2023 9:30
1088,711,6,1,5.59,Mobile Pay,Online,,6,0.56,05/01/2024 11:27
8948,605,6,1,3.27,Credit Card,Online,,0,0.33,05/01/2024 10:55
1299,167,6,1,6.39,Cash,Online,,4,0.64,05/01/2024 10:52
9516,212,6,1,5.18,Credit Card,Online,,4,0.52,08/01/2024 16:07
8241,694,6,1,5.44,Cash,Online,,4,0.54,09/01/2024 9:45
3761,169,6,1,8.83,Cash,Online,,5,0.88,10/01/2024 12:19
9640,393,6,1,3.77,Credit Card,Online,,8,0.38,11/01/2024 14:14
156,671,6,1,2.68,Credit Card,Online,,0,0.27,16/01/2024 15:58
3128,279,6,1,5.83,Credit Card,Online,,4,0.58,17/01/2024 12:42
2752,339,6,1,1.83,Cash,Online,,1,0.18,19/01/2024 16:35
8841,249,6,1,3.8,Mobile Pay,Online,,10,0.38,19/01/2024 9:06
4204,674,6,1,7.8,Credit Card,Online,,3,0.78,20/01/2024 14:05
5308,421,6,1,3.89,Cash,Online,,9,0.39,21/01/2024 9:03
2350,670,6,1,6.21,Credit Card,Online,,8,0.62,24/01/2024 14:10
4421,189,6,1,4.11,Credit Card,Online,,3,0.41,24/01/2024 14:45
6428,625,6,1,6,Cash,Online,,0,0.6,24/01/2024 12:20
4506,193,6,1,8.46,Cash,Online,,8,0.85,26/01/2024 15:15
7475,696,6,1,6.18,Credit Card,Online,,3,0.62,29/01/2024 15:02
6343,266,6,1,4.78,Credit Card,Online,,7,0.48,29/01/2024 16:04
777,681,6,1,1.97,Credit Card,Online,,7,0.2,29/01/2024 10:50
3410,237,6,1,4.7,Mobile Pay,Online,,4,0.47,31/01/2024 9:52
3188,325,6,1,3.69,Cash,Online,,6,0.37,01/02/2024 9:46
5123,560,6,1,5.62,Credit Card,Online,,0,0.56,02/02/2024 16:38
4255,532,6,1,7.63,Mobile Pay,Online,,9,0.76,02/02/2024 16:42
2107,509,6,1,6.41,Cash,Online,,3,0.64,04/02/2024 15:15
9774,462,6,1,5.17,Cash,Online,,10,0.52,05/02/2024 14:49
5562,477,6,1,3.62,Credit Card,Online,,6,0.36,07/02/2024 11:47
5973,176,6,1,4.23,Cash,Online,,2,0.42,10/02/2024 9:02
10925,564,6,1,4.84,Cash,Online,,0,0.48,10/02/2024 16:37
7509,657,6,1,2.27,Cash,Online,,10,0.23,10/02/2024 14:45
9187,496,6,1,7.95,Cash,Online,,4,0.79,14/02/2024 14:28
6175,432,6,1,3.63,Cash,Online,,6,0.36,16/02/2024 10:30
9171,297,6,1,3.81,Mobile Pay,Online,,10,0.38,16/02/2024 13:41
1465,117,6,1,5.03,Mobile Pay,Online,,10,0.5,24/02/2024 11:19
4086,394,6,1,3.72,Mobile Pay,Online,,2,0.37,25/02/2024 16:25
8060,259,6,1,3.81,Cash,Online,,0,0.38,25/02/2024 15:19
4420,492,6,1,2.81,Mobile Pay,Online,,2,0.28,28/02/2024 9:36
8131,674,6,1,2.23,Credit Card,Online,,5,0.22,07/03/2024 12:53
5903,347,6,1,4.38,Mobile Pay,Online,,0,0.44,11/03/2024 15:40
8925,295,6,1,2.63,Mobile Pay,Online,,2,0.26,14/03/2024 16:19
4079,460,6,1,4.63,Mobile Pay,Online,,4,0.46,15/03/2024 15:38
